"geographicAreaM49_fi","measuredItemFaostat_L2","measuredElementSuaFbs","timePointYears","Value","flagObservationStatus","flagMethod"
"36","1501","284","1967.0",0.005159,"I","i"
"36","1501","284","1968.0",0.005584,"I","i"
"36","1501","284","1969.0",0.007085,"I","i"
"36","1501","284","1970.0",0.0048,"I","i"
"36","1501","284","1971.0",0.005758,"I","i"
"36","1501","284","1972.0",0.007727,"I","i"
"36","1501","284","1973.0",0.010665,"I","i"
"36","1501","284","1974.0",0.010563,"I","i"
"36","1501","284","1975.0",0.011727,"I","i"
"36","1501","284","1976.0",0.012657,"I","i"
"36","1501","284","1977.0",0.015865,"I","i"
"36","1501","284","1978.0",0.015844,"I","i"
"36","1501","284","1979.0",0.014746,"I","i"
"36","1501","284","1980.0",0.015027,"I","i"
"36","1501","284","1981.0",0.01508,"I","i"
"36","1501","284","1982.0",0.017864,"I","i"
"36","1501","284","1983.0",0.016588,"I","i"
"36","1501","284","1984.0",0.019835,"I","i"
"36","1501","284","1985.0",0.017365,"I","i"
"36","1501","284","1986.0",0.015626,"I","i"
"36","1501","284","1987.0",0.020314,"I","i"
"36","1501","284","1988.0",0.025847,"I","i"
"36","1501","284","1989.0",0.0271,"I","i"
"36","1501","284","1990.0",0.025807,"I","i"
"36","1501","284","1991.0",0.027259,"I","i"
"36","1501","284","1992.0",0.038363,"I","i"
"36","1501","284","1993.0",0.031549,"I","i"
"36","1501","284","1994.0",0.015895,"I","i"
"36","1501","284","1995.0",0.022734,"I","i"
"36","1501","284","1996.0",0.027935,"I","i"
"36","1501","284","1997.0",0.029941,"I","i"
"36","1501","284","1998.0",0.031485,"I","i"
"36","1501","284","1999.0",0.036792,"I","i"
"36","1501","284","2000.0",0.046652,"I","i"
"36","1501","284","2001.0",0.053192,"I","i"
"36","1501","284","2002.0",0.06085,"I","i"
"36","1501","284","2003.0",0.06406,"I","i"
"36","1501","284","2004.0",0.067046,"I","i"
"36","1501","284","2005.0",0.068405,"I","i"
"36","1501","284","2006.0",0.084288,"I","i"
"36","1501","284","2007.0",0.094679,"I","i"
"36","1501","284","2008.0",0.092205,"I","i"
"36","1501","284","2009.0",0.099175,"I","i"
"36","1501","284","2010.0",0.108,"I","i"
"36","1501","284","2011.0",0.120952,"I","i"
"36","1501","284","2012.0",0.148242,"I","i"
"36","1501","284","2013.0",0.142441,"I","i"
"36","1501","284","2014.0",0.136478,"I","i"
"36","1501","284","2015.0",0.132712,"I","i"
"36","1501","284","2016.0",0.169769,"I","i"
"36","1501","284","2017.0",0.15611,"I","i"
"36","1502","5302","1989.0",450,"","-"
"36","1502","5302","1990.0",820,"","-"
"36","1502","5302","1991.0",560,"","-"
"36","1502","5302","1992.0",380,"","-"
"36","1502","5302","1993.0",650,"","-"
"36","1502","5302","1994.0",430,"","-"
"36","1502","5302","1995.0",520,"","-"
"36","1502","5302","1996.0",560,"","-"
"36","1502","5302","1997.0",480,"","-"
"36","1502","5302","1998.0",1060,"E","f"
"36","1502","5302","1999.0",830,"E","f"
"36","1502","5302","2000.0",670,"E","f"
"36","1502","5302","2001.0",560,"E","f"
"36","1502","5302","2002.0",280,"","-"
"36","1502","5302","2003.0",210,"","-"
"36","1502","5302","2004.0",130,"","-"
"36","1502","5302","2005.0",110,"","-"
"36","1502","5302","2006.0",55,"","-"
"36","1502","5302","2007.0",160,"","-"
"36","1502","5302","2008.0",200,"","-"
"36","1502","5302","2009.0",370,"","-"
"36","1502","5302","2010.0",200,"","-"
"36","1502","5302","2011.0",220,"","-"
"36","1502","5302","2012.0",120,"","-"
"36","1502","5302","2013.0",100,"","-"
"36","1502","5302","2014.0",190,"","-"
"36","1502","5302","2015.0",360,"","-"
"36","1502","5302","2016.0",440,"","-"
"36","1502","5302","2017.0",440,"E","f"
"36","1502","5423","1989.0",8955.555556,"I","i"
"36","1502","5423","1990.0",8963.414634,"I","i"
"36","1502","5423","1991.0",8928.571429,"I","i"
"36","1502","5423","1992.0",8947.368421,"I","i"
"36","1502","5423","1993.0",9046.153846,"I","i"
"36","1502","5423","1994.0",9023.255814,"I","i"
"36","1502","5423","1995.0",9000,"I","i"
"36","1502","5423","1996.0",8928.571429,"I","i"
"36","1502","5423","1997.0",9020.833333,"I","i"
"36","1502","5423","1998.0",8962.264151,"I","i"
"36","1502","5423","1999.0",9036.144578,"I","i"
"36","1502","5423","2000.0",8955.223881,"I","i"
"36","1502","5423","2001.0",8928.571429,"I","i"
"36","1502","5423","2002.0",9071.428571,"I","i"
"36","1502","5423","2003.0",8857.142857,"I","i"
"36","1502","5423","2004.0",9076.923077,"I","i"
"36","1502","5423","2005.0",9181.818182,"I","i"
"36","1502","5423","2006.0",8909.090909,"I","i"
"36","1502","5423","2007.0",9125,"I","i"
"36","1502","5423","2008.0",8850,"I","i"
"36","1502","5423","2009.0",9081.081081,"I","i"
"36","1502","5423","2010.0",9000,"I","i"
"36","1502","5423","2011.0",9045.454545,"I","i"
"36","1502","5423","2012.0",8750,"I","i"
"36","1502","5423","2013.0",9200,"I","i"
"36","1502","5423","2014.0",9210.526316,"I","i"
"36","1502","5423","2015.0",9111.111111,"I","i"
"36","1502","5423","2016.0",9045.454545,"I","i"
"36","1502","5423","2017.0",9090.909091,"I","i"
"36","1502","5510","1989.0",403,"","-"
"36","1502","5510","1990.0",735,"","-"
"36","1502","5510","1991.0",500,"","-"
"36","1502","5510","1992.0",340,"","-"
"36","1502","5510","1993.0",588,"","-"
"36","1502","5510","1994.0",388,"","-"
"36","1502","5510","1995.0",468,"","-"
"36","1502","5510","1996.0",500,"","-"
"36","1502","5510","1997.0",433,"","-"
"36","1502","5510","1998.0",950,"E","f"
"36","1502","5510","1999.0",750,"E","f"
"36","1502","5510","2000.0",600,"E","f"
"36","1502","5510","2001.0",500,"E","f"
"36","1502","5510","2002.0",254,"","-"
"36","1502","5510","2003.0",186,"","-"
"36","1502","5510","2004.0",118,"","-"
"36","1502","5510","2005.0",101,"","-"
"36","1502","5510","2006.0",49,"","-"
"36","1502","5510","2007.0",146,"","-"
"36","1502","5510","2008.0",177,"","-"
"36","1502","5510","2009.0",336,"","-"
"36","1502","5510","2010.0",180,"","-"
"36","1502","5510","2011.0",199,"","-"
"36","1502","5510","2012.0",105,"","-"
"36","1502","5510","2013.0",92,"","-"
"36","1502","5510","2014.0",175,"","-"
"36","1502","5510","2015.0",328,"","-"
"36","1502","5510","2016.0",398,"","-"
"36","1502","5510","2017.0",400,"E","f"
"36","1502","5610","1988.0",21,"","-"
"36","1502","5610","1989.0",530,"","-"
"36","1502","5610","1990.0",48,"","-"
"36","1502","5610","1991.0",69,"","-"
"36","1502","5610","1992.0",162,"","-"
"36","1502","5610","1993.0",414,"","-"
"36","1502","5610","1994.0",298,"","-"
"36","1502","5610","1995.0",152,"","-"
"36","1502","5610","1996.0",86,"","-"
"36","1502","5610","1997.0",25,"","-"
"36","1502","5610","1998.0",36,"","-"
"36","1502","5610","1999.0",5,"","-"
"36","1502","5610","2000.0",137,"","-"
"36","1502","5610","2001.0",131,"","-"
"36","1502","5610","2002.0",332,"","-"
"36","1502","5610","2003.0",289,"","-"
"36","1502","5610","2004.0",349,"","-"
"36","1502","5610","2005.0",294,"","-"
"36","1502","5610","2006.0",720,"","-"
"36","1502","5610","2007.0",203,"","-"
"36","1502","5610","2008.0",100,"","-"
"36","1502","5610","2009.0",100,"","-"
"36","1502","5610","2010.0",253,"","-"
"36","1502","5610","2011.0",289,"","-"
"36","1502","5610","2012.0",1354,"","-"
"36","1502","5610","2013.0",1836,"","-"
"36","1502","5610","2014.0",2418,"","-"
"36","1502","5610","2015.0",2143,"","-"
"36","1502","5610","2016.0",1598,"","-"
"36","1502","5610","2017.0",1617,"","-"
"36","1502","5622","1988.0",110,"","-"
"36","1502","5622","1989.0",1880,"","-"
"36","1502","5622","1990.0",400,"","-"
"36","1502","5622","1991.0",286,"","-"
"36","1502","5622","1992.0",250,"","-"
"36","1502","5622","1993.0",605,"","-"
"36","1502","5622","1994.0",634,"","-"
"36","1502","5622","1995.0",702,"","-"
"36","1502","5622","1996.0",592,"","-"
"36","1502","5622","1997.0",337,"","-"
"36","1502","5622","1998.0",394,"","-"
"36","1502","5622","1999.0",75,"","-"
"36","1502","5622","2000.0",443,"","-"
"36","1502","5622","2001.0",414,"","-"
"36","1502","5622","2002.0",794,"","-"
"36","1502","5622","2003.0",1267,"","-"
"36","1502","5622","2004.0",2111,"","-"
"36","1502","5622","2005.0",1313,"","-"
"36","1502","5622","2006.0",2811,"","-"
"36","1502","5622","2007.0",1762,"","-"
"36","1502","5622","2008.0",1062,"","-"
"36","1502","5622","2009.0",1200,"","-"
"36","1502","5622","2010.0",3778,"","-"
"36","1502","5622","2011.0",4917,"","-"
"36","1502","5622","2012.0",5682,"","-"
"36","1502","5622","2013.0",9892,"","-"
"36","1502","5622","2014.0",15643,"","-"
"36","1502","5622","2015.0",9744,"","-"
"36","1502","5622","2016.0",4124,"","-"
"36","1502","5622","2017.0",4356,"","-"
"36","1502","5637","1988.0",5.238095,"I","i"
"36","1502","5637","1989.0",3.54717,"I","i"
"36","1502","5637","1990.0",8.333333,"I","i"
"36","1502","5637","1991.0",4.144928,"I","i"
"36","1502","5637","1992.0",1.54321,"I","i"
"36","1502","5637","1993.0",1.461353,"I","i"
"36","1502","5637","1994.0",2.127517,"I","i"
"36","1502","5637","1995.0",4.618421,"I","i"
"36","1502","5637","1996.0",6.883721,"I","i"
"36","1502","5637","1997.0",13.48,"I","i"
"36","1502","5637","1998.0",10.944444,"I","i"
"36","1502","5637","1999.0",15,"I","i"
"36","1502","5637","2000.0",3.233577,"I","i"
"36","1502","5637","2001.0",3.160305,"I","i"
"36","1502","5637","2002.0",2.391566,"I","i"
"36","1502","5637","2003.0",4.384083,"I","i"
"36","1502","5637","2004.0",6.048711,"I","i"
"36","1502","5637","2005.0",4.465986,"I","i"
"36","1502","5637","2006.0",3.904167,"I","i"
"36","1502","5637","2007.0",8.679803,"I","i"
"36","1502","5637","2008.0",10.62,"I","i"
"36","1502","5637","2009.0",12,"I","i"
"36","1502","5637","2010.0",14.932806,"I","i"
"36","1502","5637","2011.0",17.013841,"I","i"
"36","1502","5637","2012.0",4.196455,"I","i"
"36","1502","5637","2013.0",5.3878,"I","i"
"36","1502","5637","2014.0",6.469396,"I","i"
"36","1502","5637","2015.0",4.546897,"I","i"
"36","1502","5637","2016.0",2.580726,"I","i"
"36","1502","5637","2017.0",2.693878,"I","i"
"36","1502","5071","1992.0",-100,"E","f"
"36","1502","5071","1993.0",-300,"E","f"
"36","1502","5071","1994.0",-220,"E","f"
"36","1502","5071","1995.0",140,"E","f"
"36","1502","5071","1996.0",100,"E","f"
"36","1502","5071","1997.0",380,"E","f"
"36","1502","5071","1998.0",0,"","-"
"36","1502","5071","1999.0",0,"","-"
"36","1502","5071","2000.0",0,"","-"
"36","1502","5071","2001.0",0,"","-"
"36","1502","5071","2002.0",0,"","-"
"36","1502","5071","2003.0",0,"","-"
"36","1502","5071","2004.0",0,"","-"
"36","1502","5071","2005.0",0,"","-"
"36","1502","5071","2006.0",0,"","-"
"36","1502","5071","2007.0",0,"","-"
"36","1502","5071","2008.0",0,"","-"
"36","1502","5071","2009.0",0,"","-"
"36","1502","5071","2010.0",0,"","-"
"36","1502","5071","2011.0",0,"","-"
"36","1502","5071","2012.0",0,"","-"
"36","1502","5071","2013.0",0,"","-"
"36","1502","5071","2014.0",0,"","-"
"36","1502","5071","2015.0",0,"","-"
"36","1502","5071","2016.0",0,"","-"
"36","1502","5071","2017.0",0,"","-"
"36","1502","5052","1992.0",-100,"I","i"
"36","1502","5052","1993.0",-400,"I","i"
"36","1502","5052","1994.0",-620,"I","i"
"36","1502","5052","1995.0",-480,"I","i"
"36","1502","5052","1996.0",-380,"I","i"
"36","1502","5052","1997.0",0,"I","i"
"36","1502","5052","1998.0",0,"I","i"
"36","1502","5052","1999.0",0,"I","i"
"36","1502","5052","2000.0",0,"I","i"
"36","1502","5052","2001.0",0,"I","i"
"36","1502","5052","2002.0",0,"I","i"
"36","1502","5052","2003.0",0,"I","i"
"36","1502","5052","2004.0",0,"I","i"
"36","1502","5052","2005.0",0,"I","i"
"36","1502","5052","2006.0",0,"I","i"
"36","1502","5052","2007.0",0,"I","i"
"36","1502","5052","2008.0",0,"I","i"
"36","1502","5052","2009.0",0,"I","i"
"36","1502","5052","2010.0",0,"I","i"
"36","1502","5052","2011.0",0,"I","i"
"36","1502","5052","2012.0",0,"I","i"
"36","1502","5052","2013.0",0,"I","i"
"36","1502","5052","2014.0",0,"I","i"
"36","1502","5052","2015.0",0,"I","i"
"36","1502","5052","2016.0",0,"I","i"
"36","1502","5052","2017.0",0,"I","i"
"36","1502","5910","1989.0",460,"","-"
"36","1502","5910","1990.0",751,"","-"
"36","1502","5910","1991.0",531,"","-"
"36","1502","5910","1992.0",373,"","-"
"36","1502","5910","1993.0",648,"","-"
"36","1502","5910","1994.0",423,"","-"
"36","1502","5910","1995.0",728,"","-"
"36","1502","5910","1996.0",661,"","-"
"36","1502","5910","1997.0",829,"","-"
"36","1502","5910","1998.0",964,"","-"
"36","1502","5910","1999.0",734,"","-"
"36","1502","5910","2000.0",673,"","-"
"36","1502","5910","2001.0",546,"","-"
"36","1502","5910","2002.0",463,"","-"
"36","1502","5910","2003.0",190,"","-"
"36","1502","5910","2004.0",118,"","-"
"36","1502","5910","2005.0",157,"","-"
"36","1502","5910","2006.0",101,"","-"
"36","1502","5910","2007.0",302,"","-"
"36","1502","5910","2008.0",207,"","-"
"36","1502","5910","2009.0",345,"","-"
"36","1502","5910","2010.0",170,"","-"
"36","1502","5910","2011.0",175,"","-"
"36","1502","5910","2012.0",199,"","-"
"36","1502","5910","2013.0",138,"","-"
"36","1502","5910","2014.0",193,"","-"
"36","1502","5910","2015.0",397,"","-"
"36","1502","5910","2016.0",521,"","-"
"36","1502","5910","2017.0",704,"","-"
"36","1502","5922","1989.0",1833,"","-"
"36","1502","5922","1990.0",2159,"","-"
"36","1502","5922","1991.0",3704,"","-"
"36","1502","5922","1992.0",2124,"","-"
"36","1502","5922","1993.0",4850,"","-"
"36","1502","5922","1994.0",3284,"","-"
"36","1502","5922","1995.0",5860,"","-"
"36","1502","5922","1996.0",5919,"","-"
"36","1502","5922","1997.0",5622,"","-"
"36","1502","5922","1998.0",4311,"","-"
"36","1502","5922","1999.0",3834,"","-"
"36","1502","5922","2000.0",4741,"","-"
"36","1502","5922","2001.0",3041,"","-"
"36","1502","5922","2002.0",2358,"","-"
"36","1502","5922","2003.0",1840,"","-"
"36","1502","5922","2004.0",1173,"","-"
"36","1502","5922","2005.0",885,"","-"
"36","1502","5922","2006.0",607,"","-"
"36","1502","5922","2007.0",1821,"","-"
"36","1502","5922","2008.0",1589,"","-"
"36","1502","5922","2009.0",1595,"","-"
"36","1502","5922","2010.0",1675,"","-"
"36","1502","5922","2011.0",2111,"","-"
"36","1502","5922","2012.0",1832,"","-"
"36","1502","5922","2013.0",1098,"","-"
"36","1502","5922","2014.0",604,"","-"
"36","1502","5922","2015.0",898,"","-"
"36","1502","5922","2016.0",1358,"","-"
"36","1502","5922","2017.0",1710,"","-"
"36","1502","5937","1989.0",3.984783,"I","i"
"36","1502","5937","1990.0",2.874834,"I","i"
"36","1502","5937","1991.0",6.975518,"I","i"
"36","1502","5937","1992.0",5.69437,"I","i"
"36","1502","5937","1993.0",7.484568,"I","i"
"36","1502","5937","1994.0",7.763593,"I","i"
"36","1502","5937","1995.0",8.049451,"I","i"
"36","1502","5937","1996.0",8.954614,"I","i"
"36","1502","5937","1997.0",6.781665,"I","i"
"36","1502","5937","1998.0",4.471992,"I","i"
"36","1502","5937","1999.0",5.223433,"I","i"
"36","1502","5937","2000.0",7.044577,"I","i"
"36","1502","5937","2001.0",5.569597,"I","i"
"36","1502","5937","2002.0",5.092873,"I","i"
"36","1502","5937","2003.0",9.684211,"I","i"
"36","1502","5937","2004.0",9.940678,"I","i"
"36","1502","5937","2005.0",5.636943,"I","i"
"36","1502","5937","2006.0",6.009901,"I","i"
"36","1502","5937","2007.0",6.029801,"I","i"
"36","1502","5937","2008.0",7.676329,"I","i"
"36","1502","5937","2009.0",4.623188,"I","i"
"36","1502","5937","2010.0",9.852941,"I","i"
"36","1502","5937","2011.0",12.062857,"I","i"
"36","1502","5937","2012.0",9.20603,"I","i"
"36","1502","5937","2013.0",7.956522,"I","i"
"36","1502","5937","2014.0",3.129534,"I","i"
"36","1502","5937","2015.0",2.261965,"I","i"
"36","1502","5937","2016.0",2.606526,"I","i"
"36","1502","5937","2017.0",2.428977,"I","i"
"36","1502","5141","1988.0",21,"E","b"
"36","1502","5141","1989.0",473,"E","b"
"36","1502","5141","1990.0",32,"E","b"
"36","1502","5141","1991.0",38,"E","b"
"36","1502","5141","1992.0",29,"E","b"
"36","1502","5141","1993.0",54,"E","b"
"36","1502","5141","1994.0",43,"E","b"
"36","1502","5141","1995.0",32,"E","b"
"36","1502","5141","1996.0",25,"E","b"
"36","1502","5141","1997.0",9,"E","b"
"36","1502","5141","1998.0",22,"E","b"
"36","1502","5141","1999.0",21,"E","b"
"36","1502","5141","2000.0",64,"E","b"
"36","1502","5141","2001.0",85,"E","b"
"36","1502","5141","2002.0",123,"E","b"
"36","1502","5141","2003.0",285,"E","b"
"36","1502","5141","2004.0",349,"E","b"
"36","1502","5141","2005.0",238,"E","b"
"36","1502","5141","2006.0",668,"E","b"
"36","1502","5141","2007.0",47,"E","b"
"36","1502","5141","2008.0",70,"E","b"
"36","1502","5141","2009.0",91,"E","b"
"36","1502","5141","2010.0",263,"E","b"
"36","1502","5141","2011.0",313,"E","b"
"36","1502","5141","2012.0",1260,"E","b"
"36","1502","5141","2013.0",1790,"E","b"
"36","1502","5141","2014.0",2400,"E","b"
"36","1502","5141","2015.0",2074,"E","b"
"36","1502","5141","2016.0",1475,"E","b"
"36","1502","5141","2017.0",1313,"E","b"
"36","1502","261","1988.0",14.49,"I","i"
"36","1502","261","1989.0",326.37,"I","i"
"36","1502","261","1990.0",22.08,"I","i"
"36","1502","261","1991.0",26.22,"I","i"
"36","1502","261","1992.0",20.01,"I","i"
"36","1502","261","1993.0",37.26,"I","i"
"36","1502","261","1994.0",29.67,"I","i"
"36","1502","261","1995.0",22.08,"I","i"
"36","1502","261","1996.0",17.25,"I","i"
"36","1502","261","1997.0",6.21,"I","i"
"36","1502","261","1998.0",15.18,"I","i"
"36","1502","261","1999.0",14.49,"I","i"
"36","1502","261","2000.0",44.16,"I","i"
"36","1502","261","2001.0",58.65,"I","i"
"36","1502","261","2002.0",84.87,"I","i"
"36","1502","261","2003.0",196.65,"I","i"
"36","1502","261","2004.0",240.81,"I","i"
"36","1502","261","2005.0",164.22,"I","i"
"36","1502","261","2006.0",460.92,"I","i"
"36","1502","261","2007.0",32.43,"I","i"
"36","1502","261","2008.0",48.3,"I","i"
"36","1502","261","2009.0",62.79,"I","i"
"36","1502","261","2010.0",181.47,"I","i"
"36","1502","261","2011.0",215.97,"I","i"
"36","1502","261","2012.0",869.4,"I","i"
"36","1502","261","2013.0",1235.1,"I","i"
"36","1502","261","2014.0",1656,"I","i"
"36","1502","261","2015.0",1431.06,"I","i"
"36","1502","261","2016.0",1017.75,"I","i"
"36","1502","261","2017.0",905.97,"I","i"
"36","1502","264","1988.0",0.002402,"I","i"
"36","1502","264","1989.0",0.053248,"I","i"
"36","1502","264","1990.0",0.00355,"I","i"
"36","1502","264","1991.0",0.004159,"I","i"
"36","1502","264","1992.0",0.003135,"I","i"
"36","1502","264","1993.0",0.005771,"I","i"
"36","1502","264","1994.0",0.004546,"I","i"
"36","1502","264","1995.0",0.003346,"I","i"
"36","1502","264","1996.0",0.002587,"I","i"
"36","1502","264","1997.0",0.000921,"I","i"
"36","1502","264","1998.0",0.002228,"I","i"
"36","1502","264","1999.0",0.002104,"I","i"
"36","1502","264","2000.0",0.006346,"I","i"
"36","1502","264","2001.0",0.008339,"I","i"
"36","1502","264","2002.0",0.011939,"I","i"
"36","1502","264","2003.0",0.027353,"I","i"
"36","1502","264","2004.0",0.033073,"I","i"
"36","1502","264","2005.0",0.02223,"I","i"
"36","1502","264","2006.0",0.061379,"I","i"
"36","1502","264","2007.0",0.004242,"I","i"
"36","1502","264","2008.0",0.0062,"I","i"
"36","1502","264","2009.0",0.007913,"I","i"
"36","1502","264","2010.0",0.022476,"I","i"
"36","1502","264","2011.0",0.026321,"I","i"
"36","1502","264","2012.0",0.10437,"I","i"
"36","1502","264","2013.0",0.146165,"I","i"
"36","1502","264","2014.0",0.193272,"I","i"
"36","1502","264","2015.0",0.164739,"I","i"
"36","1502","264","2016.0",0.115575,"I","i"
"36","1502","264","2017.0",0.101515,"I","i"
"36","1502","271","1988.0",2.289,"I","i"
"36","1502","271","1989.0",51.557,"I","i"
"36","1502","271","1990.0",3.488,"I","i"
"36","1502","271","1991.0",4.142,"I","i"
"36","1502","271","1992.0",3.161,"I","i"
"36","1502","271","1993.0",5.886,"I","i"
"36","1502","271","1994.0",4.687,"I","i"
"36","1502","271","1995.0",3.488,"I","i"
"36","1502","271","1996.0",2.725,"I","i"
"36","1502","271","1997.0",0.981,"I","i"
"36","1502","271","1998.0",2.398,"I","i"
"36","1502","271","1999.0",2.289,"I","i"
"36","1502","271","2000.0",6.976,"I","i"
"36","1502","271","2001.0",9.265,"I","i"
"36","1502","271","2002.0",13.407,"I","i"
